name,issn,licence
BMC Medical Ethics,14726939,http://creativecommons.org/licenses/by/3.0/legalcode
BMC Medical Genetics,14712350,http://creativecommons.org/licenses/by/3.0/legalcode
BMC Medical Genomics,17558794,http://creativecommons.org/licenses/by/3.0/legalcode
BMC Medical Imaging,14712342,http://creativecommons.org/licenses/by/3.0/legalcode
BMC Medical Informatics and Decision Making,14726947,http://creativecommons.org/licenses/by/3.0/legalcode
BMC Medical Physics,17566649,http://creativecommons.org/licenses/by/3.0/legalcode
BMC Medical Research Methodology,14712288,http://creativecommons.org/licenses/by/3.0/legalcode
BMC Medicine,17417015,http://creativecommons.org/licenses/by/3.0/legalcode
BMC Microbiology,14712180,http://creativecommons.org/licenses/by/3.0/legalcode
BMC Molecular Biology,14712199,http://creativecommons.org/licenses/by/3.0/legalcode
BMC Musculoskeletal Disorders,14712474,http://creativecommons.org/licenses/by/3.0/legalcode
BMC Nephrology,14712369,http://creativecommons.org/licenses/by/3.0/legalcode
BMC Neurology,14712377,http://creativecommons.org/licenses/by/3.0/legalcode
BMC Neuroscience,14712202,http://creativecommons.org/licenses/by/3.0/legalcode
BMC Nuclear Medicine,14712385,http://creativecommons.org/licenses/by/3.0/legalcode
BMC Nursing,14726955,http://creativecommons.org/licenses/by/3.0/legalcode
BMC Ophthalmology,14712415,http://creativecommons.org/licenses/by/3.0/legalcode
BMC Oral Health,14726831,http://creativecommons.org/licenses/by/3.0/legalcode
BMC Palliative Care,1472684X,http://creativecommons.org/licenses/by/3.0/legalcode
BMC Pediatrics,14712431,http://creativecommons.org/licenses/by/3.0/legalcode
BMC Pharmacology,14712210,http://creativecommons.org/licenses/by/3.0/legalcode
BMC Physiology,14726793,http://creativecommons.org/licenses/by/3.0/legalcode
BMC Plant Biology,14712229,http://creativecommons.org/licenses/by/3.0/legalcode
BMC Pregnancy and Childbirth,14712393,http://creativecommons.org/licenses/by/3.0/legalcode
BMC Psychiatry,1471244X,http://creativecommons.org/licenses/by/3.0/legalcode
BMC Public Health,14712458,http://creativecommons.org/licenses/by/3.0/legalcode
BMC Pulmonary Medicine,14712466,http://creativecommons.org/licenses/by/3.0/legalcode
BMC Research Notes,17560500,http://creativecommons.org/licenses/by/3.0/legalcode
BMC Structural Biology,14726807,http://creativecommons.org/licenses/by/3.0/legalcode
BMC Surgery,14712482,http://creativecommons.org/licenses/by/3.0/legalcode
BMC Systems Biology,17520509,http://creativecommons.org/licenses/by/3.0/legalcode
BMC Urology,14712490,http://creativecommons.org/licenses/by/3.0/legalcode
BMC Veterinary Research,17466148,http://creativecommons.org/licenses/by/3.0/legalcode
BMC Women's Health,14726874,http://creativecommons.org/licenses/by/3.0/legalcode
BMGN : Low Countries Historical Review,01650505,http://creativecommons.org/licenses/by/3.0/legalcode
BMJ Open,20446055,http://creativecommons.org/licenses/by-nc/3.0/legalcode
Bolema : Boletim de Educação Matemática,0103636X,http://creativecommons.org/licenses/by-nc-nd/3.0/legalcode
Boletim do Instituto de Pesca ,00469939,http://creativecommons.org/licenses/by-nc-nd/3.0/legalcode
Boletim do Museu Paraense Emílio Goeldi : Ciências Humanas,19818122,http://creativecommons.org/licenses/by-nc/3.0/legalcode
Boletim do Museu Paraense Emílio Goeldi : Ciências Naturais,19818114,http://creativecommons.org/licenses/by-nc/3.0/legalcode
Boletim Goiano de Geografia,0101708X,http://creativecommons.org/licenses/by-nc/3.0/legalcode
Boletín Biológica,18528864,http://creativecommons.org/licenses/by-nc-sa/3.0/legalcode
Boletín Científico Sapiens Research,22159312,http://creativecommons.org/licenses/by/3.0/legalcode
Boletín de la Sociedad Española de Cerámica y Vidrio,03663175,http://creativecommons.org/licenses/by-nc/3.0/legalcode
Boletín de Pediatría,02142597,http://creativecommons.org/licenses/by-nc/3.0/legalcode
Bolivian Studies Journal,10742247,http://creativecommons.org/licenses/by-nc-nd/3.0/legalcode
Bollettino del CILEA,11202440,http://creativecommons.org/licenses/by/3.0/legalcode
Bollettino Telematico di Filosofia Politica,15914305,http://creativecommons.org/licenses/by-sa/3.0/legalcode
Bone Marrow Research,20902999,http://creativecommons.org/licenses/by/3.0/legalcode
Boundary Value Problems,16872762,http://creativecommons.org/licenses/by/3.0/legalcode
Bragantia,00068705,http://creativecommons.org/licenses/by-nc/3.0/legalcode
Brain and Behavior,21623279,http://creativecommons.org/licenses/by-nc/3.0/legalcode
Brain. Broad Research in Artificial Intelligence and Neuroscience,20673957,http://creativecommons.org/licenses/by-nc/3.0/legalcode
Brainfactor,20357109,http://creativecommons.org/licenses/by-nc-nd/3.0/legalcode
Brazilian Archives of Biology and Technology,15168913,http://creativecommons.org/licenses/by-nc/3.0/legalcode
Brazilian English Language Teaching Journal,21783640,http://creativecommons.org/licenses/by-nc-nd/3.0/legalcode
Brazilian Journal of Aquatic Science and Technology,18087035,http://creativecommons.org/licenses/by-nc-nd/3.0/legalcode
Brazilian Journal of Biology,15196984,http://creativecommons.org/licenses/by-nc/3.0/legalcode
Brazilian Journal of Chemical Engineering,01046632,http://creativecommons.org/licenses/by-nc/3.0/legalcode
Brazilian Journal of Medical and Biological Research,0100879X,http://creativecommons.org/licenses/by-nc/3.0/legalcode
Brazilian Journal of Microbiology,15178382,http://creativecommons.org/licenses/by-nc/3.0/legalcode
Brazilian Journal of Oceanography ,16798759,http://creativecommons.org/licenses/by-nc/3.0/legalcode
Brazilian Journal of Otorhinolaryngology ,18088694,http://creativecommons.org/licenses/by-nc/3.0/legalcode
Brazilian Journal of Pharmaceutical Sciences,19848250,http://creativecommons.org/licenses/by-nc/3.0/legalcode
Brazilian Journal of Plant Physiology,16770420,http://creativecommons.org/licenses/by-nc/3.0/legalcode
Brazilian Journalism Research,18084079,http://creativecommons.org/licenses/by-nc-nd/3.0/legalcode
Brazilian Oral Research,18068324,http://creativecommons.org/licenses/by-nc/3.0/legalcode
Breast Cancer : Basic and Clinical Research,11782234,http://creativecommons.org/licenses/by/3.0/legalcode
British Biotechnology Journal,22312927,http://creativecommons.org/licenses/by/3.0/legalcode
British Journal of Applied Science &amp; Technology,22310843,http://creativecommons.org/licenses/by/3.0/legalcode
British Journal of Environment and Climate Change,22314784,http://creativecommons.org/licenses/by/3.0/legalcode
British Journal of Mathematics &amp; Computer Science,22310851,http://creativecommons.org/licenses/by/3.0/legalcode
British Journal of Medicine and Medical Research,22310614,http://creativecommons.org/licenses/by/3.0/legalcode
British Journal of Pharmaceutical Research,22312919,http://creativecommons.org/licenses/by/3.0/legalcode
British Microbiology Research Journal,22310886,http://creativecommons.org/licenses/by/3.0/legalcode
Brock Education : a Journal of Educational Research and Practice,11831189,http://creativecommons.org/licenses/by-sa/3.0/legalcode
Bulgarian e-Journal of Archaeology,13145088,http://creativecommons.org/licenses/by-nc-nd/3.0/legalcode
Bulgarian Journal of Science and Education Policy ,13131958,http://creativecommons.org/licenses/by-nc-nd/3.0/legalcode
Bulletin de l'Institut Francais d'Études Andines,03037495,http://creativecommons.org/licenses/by-nc-sa/3.0/legalcode
Bulletin of Applied Mechanics,18011217,http://creativecommons.org/licenses/by-nc-sa/3.0/legalcode
Bulletin of Chemical Reaction Engineering &amp; Catalysis,19782993,http://creativecommons.org/licenses/by-nc-nd/3.0/legalcode
Bulletin of Geography. Socio-Economic Series,17324254,http://creativecommons.org/licenses/by/3.0/legalcode
Bumi Lestari ,14119668,http://creativecommons.org/licenses/by/3.0/legalcode
Business and Economic Horizons,18041205,http://creativecommons.org/licenses/by/3.0/legalcode
Business and Economics Journal,21516219,http://creativecommons.org/licenses/by/3.0/legalcode
Business Intelligence Journal,19182325,http://creativecommons.org/licenses/by/3.0/legalcode
Business Management Dynamics,20477031,http://creativecommons.org/licenses/by/3.0/legalcode
BVICAM's International Journal of Information Technology,09735658,http://creativecommons.org/licenses/by-nc-nd/3.0/legalcode
Caderno CRH,01034979,http://creativecommons.org/licenses/by-nc/3.0/legalcode
Caderno de Educação Física : Estudos e Reflexões ,16762533,http://creativecommons.org/licenses/by-nc-nd/3.0/legalcode
Cadernos Cedes,01013262,http://creativecommons.org/licenses/by-nc/3.0/legalcode
Cadernos de Pesquisa,01001574,http://creativecommons.org/licenses/by-nc/3.0/legalcode
Cadernos de Pesquisa Interdisciplinar em Ciências Humanas,19848951,http://creativecommons.org/licenses/by-nc-nd/3.0/legalcode
Cadernos de Saúde Pública,0102311X,http://creativecommons.org/licenses/by-nc/3.0/legalcode
Cadernos do PET Filosofia,21785880,http://creativecommons.org/licenses/by/3.0/legalcode
Cadernos EBAPE.BR ,16793951,http://creativecommons.org/licenses/by-nc/3.0/legalcode
Cadernos Pagu,01048333,http://creativecommons.org/licenses/by-nc/3.0/legalcode
Caminhando,15197018,http://creativecommons.org/licenses/by-sa/3.0/legalcode
Canadian Social Science,17128056,http://creativecommons.org/licenses/by-nc/3.0/legalcode
Cancer Cell International,14752867,http://creativecommons.org/licenses/by/3.0/legalcode
Cancer Growth and Metastasis,11790644,http://creativecommons.org/licenses/by/3.0/legalcode
Cancer Informatics,11769351,http://creativecommons.org/licenses/by/3.0/legalcode
Cancers,20726694,http://creativecommons.org/licenses/by/3.0/legalcode
Carbon Balance and Management,17500680,http://creativecommons.org/licenses/by/3.0/legalcode
Cardiogenetics,20358253,http://creativecommons.org/licenses/by-nc/3.0/legalcode
Cardiology Research and Practice,20908016,http://creativecommons.org/licenses/by/3.0/legalcode
Cardiovascular Diabetology,14752840,http://creativecommons.org/licenses/by/3.0/legalcode
Cardiovascular Medicine ,14235528,http://creativecommons.org/licenses/by-nc-nd/3.0/legalcode
Cardiovascular Psychiatry and Neurology,20900163,http://creativecommons.org/licenses/by/3.0/legalcode
Cardiovascular Ultrasound,14767120,http://creativecommons.org/licenses/by/3.0/legalcode
Carnets de Géologie,17652553,http://creativecommons.org/licenses/by-nc-sa/3.0/legalcode
Case Reports in Cardiology,20906404,http://creativecommons.org/licenses/by/3.0/legalcode
Case Reports in Critical Care,20906420,http://creativecommons.org/licenses/by/3.0/legalcode
Case Reports in Dentistry ,20906447,http://creativecommons.org/licenses/by/3.0/legalcode
Case Reports in Dermatological Medicine,20906463,http://creativecommons.org/licenses/by/3.0/legalcode
Case Reports in Emergency Medicine,2090648X,http://creativecommons.org/licenses/by/3.0/legalcode
Case Reports in Endocrinology,20906501,http://creativecommons.org/licenses/by/3.0/legalcode
Case Reports in Gastrointestinal Medicine,20906528,http://creativecommons.org/licenses/by/3.0/legalcode
Case Reports in Genetics,20906544,http://creativecommons.org/licenses/by/3.0/legalcode
Case Reports in Hematology,20906560,http://creativecommons.org/licenses/by/3.0/legalcode
Case Reports in Hepatology,20906587,http://creativecommons.org/licenses/by/3.0/legalcode
Case Reports in Infectious Diseases,20906625,http://creativecommons.org/licenses/by/3.0/legalcode
Case Reports in Medicine,16879627,http://creativecommons.org/licenses/by/3.0/legalcode
Case Reports in Nephrology,20906641,http://creativecommons.org/licenses/by/3.0/legalcode
Case Reports in Neurological Medicine,20906668,http://creativecommons.org/licenses/by/3.0/legalcode
Case Reports in Obstetrics and Gynecology,20906684,http://creativecommons.org/licenses/by/3.0/legalcode
Case Reports in Oncological Medicine,20906706,http://creativecommons.org/licenses/by/3.0/legalcode
Case Reports in Ophthalmological Medicine,20906722,http://creativecommons.org/licenses/by/3.0/legalcode
Case Reports in Orthopedics,20906749,http://creativecommons.org/licenses/by/3.0/legalcode
Case Reports in Otolaryngology,20906765,http://creativecommons.org/licenses/by/3.0/legalcode
Case Reports in Pathology,20906781,http://creativecommons.org/licenses/by/3.0/legalcode
Case Reports in Pediatrics,20906803,http://creativecommons.org/licenses/by/3.0/legalcode
Case Reports in Psychiatry,2090682X,http://creativecommons.org/licenses/by/3.0/legalcode
Case Reports in Pulmonology,20906846,http://creativecommons.org/licenses/by/3.0/legalcode
Case Reports in Radiology,20906862,http://creativecommons.org/licenses/by/3.0/legalcode
Case Reports in Rheumatology,20906889,http://creativecommons.org/licenses/by/3.0/legalcode
Case Reports in Surgery,20906900,http://creativecommons.org/licenses/by/3.0/legalcode
Case Reports in Transplantation,20906943,http://creativecommons.org/licenses/by/3.0/legalcode
Case Reports in Urology,2090696X,http://creativecommons.org/licenses/by/3.0/legalcode
Case Reports in Vascular Medicine,20906986,http://creativecommons.org/licenses/by/3.0/legalcode
Case Reports in Veterinary Medicine,20907001,http://creativecommons.org/licenses/by/3.0/legalcode
Catalan Historical Review,2013407X,http://creativecommons.org/licenses/by-nc-nd/3.0/legalcode
Cauriensia : Revista Anual de Ciencias Ecleiásticas,18864945,http://creativecommons.org/licenses/by-nc-nd/3.0/legalcode
Çédille : Revista de Estudios Franceses,16994949,http://creativecommons.org/licenses/by/3.0/legalcode
Cell &amp; Bioscience,20453701,http://creativecommons.org/licenses/by/3.0/legalcode
Cell Communication and Signaling,1478811X,http://creativecommons.org/licenses/by/3.0/legalcode
Cell Division,17471028,http://creativecommons.org/licenses/by/3.0/legalcode
Central European Journal of Public Policy,18024866,http://creativecommons.org/licenses/by/3.0/legalcode
Cerâmica,03666913,http://creativecommons.org/licenses/by-nc/3.0/legalcode
Cerebrospinal Fluid Research,17438454,http://creativecommons.org/licenses/by/3.0/legalcode
CFD Letters,21801363,http://creativecommons.org/licenses/by-nc-nd/3.0/legalcode
Challenges,20781547,http://creativecommons.org/licenses/by/3.0/legalcode
Check List,1809127X,http://creativecommons.org/licenses/by-nc/3.0/legalcode
Chemical Industry and Chemical Engineering Quarterly,14519372,http://creativecommons.org/licenses/by-nc-nd/3.0/legalcode
Chemical Sciences Journal,21503494,http://creativecommons.org/licenses/by/3.0/legalcode
Chemistry Central Journal,1752153X,http://creativecommons.org/licenses/by/3.0/legalcode
Chemotherapy Research and Practice,20902107,http://creativecommons.org/licenses/by/3.0/legalcode
Chest Disease Reports,20394764,http://creativecommons.org/licenses/by-nc/3.0/legalcode
Child and Adolescent Psychiatry and Mental Health,17532000,http://creativecommons.org/licenses/by/3.0/legalcode
